no,name,type1,type2,sprite_override,sprite_url,yakkun_url
372,コモルー,ドラゴン,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/372.png,https://yakkun.com/sv/zukan/n372
373,ボーマンダ,ドラゴン,ひこう,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/373.png,https://yakkun.com/sv/zukan/n373
374,ダンバル,はがね,エスパー,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/374.png,https://yakkun.com/sv/zukan/n374
375,メタング,はがね,エスパー,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/375.png,https://yakkun.com/sv/zukan/n375
376,メタグロス,はがね,エスパー,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/376.png,https://yakkun.com/sv/zukan/n376
377,レジロック,いわ,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/377.png,https://yakkun.com/sv/zukan/n377
378,レジアイス,こおり,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/378.png,https://yakkun.com/sv/zukan/n378
379,レジスチル,はがね,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/379.png,https://yakkun.com/sv/zukan/n379
380,ラティアス,ドラゴン,エスパー,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/380.png,https://yakkun.com/sv/zukan/n380
381,ラティオス,ドラゴン,エスパー,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/381.png,https://yakkun.com/sv/zukan/n381
382,カイオーガ,みず,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/382.png,https://yakkun.com/sv/zukan/n382
383,グラードン,じめん,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/383.png,https://yakkun.com/sv/zukan/n383
384,レックウザ,ドラゴン,ひこう,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/384.png,https://yakkun.com/sv/zukan/n384
385,ジラーチ,はがね,エスパー,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/385.png,https://yakkun.com/sv/zukan/n385
386,デオキシス,エスパー,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/386.png,https://yakkun.com/sv/zukan/n386
387,ナエトル,くさ,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/387.png,https://yakkun.com/sv/zukan/n387
388,ハヤシガメ,くさ,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/388.png,https://yakkun.com/sv/zukan/n388
389,ドダイトス,くさ,じめん,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/389.png,https://yakkun.com/sv/zukan/n389
390,ヒコザル,ほのお,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/390.png,https://yakkun.com/sv/zukan/n390
391,モウカザル,ほのお,かくとう,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/391.png,https://yakkun.com/sv/zukan/n391
392,ゴウカザル,ほのお,かくとう,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/392.png,https://yakkun.com/sv/zukan/n392
393,ポッチャマ,みず,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/393.png,https://yakkun.com/sv/zukan/n393
394,ポッタイシ,みず,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/394.png,https://yakkun.com/sv/zukan/n394
395,エンペルト,みず,はがね,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/395.png,https://yakkun.com/sv/zukan/n395
396,ムックル,ノーマル,ひこう,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/396.png,https://yakkun.com/sv/zukan/n396
397,ムクバード,ノーマル,ひこう,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/397.png,https://yakkun.com/sv/zukan/n397
398,ムクホーク,ノーマル,ひこう,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/398.png,https://yakkun.com/sv/zukan/n398
399,ビッパ,ノーマル,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/399.png,https://yakkun.com/sv/zukan/n399
400,ビーダル,ノーマル,みず,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/400.png,https://yakkun.com/sv/zukan/n400
401,コロボーシ,むし,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/401.png,https://yakkun.com/sv/zukan/n401
402,コロトック,むし,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/402.png,https://yakkun.com/sv/zukan/n402
403,コリンク,でんき,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/403.png,https://yakkun.com/sv/zukan/n403
404,ルクシオ,でんき,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/404.png,https://yakkun.com/sv/zukan/n404
405,レントラー,でんき,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/405.png,https://yakkun.com/sv/zukan/n405
406,ロゼイド,くさ,どく,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/406.png,https://yakkun.com/sv/zukan/n406
407,ブイゼル,みず,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/407.png,https://yakkun.com/sv/zukan/n407
408,フローゼル,みず,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/408.png,https://yakkun.com/sv/zukan/n408
409,チェリンボ,くさ,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/409.png,https://yakkun.com/sv/zukan/n409
410,チェリム,くさ,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/410.png,https://yakkun.com/sv/zukan/n410
411,カラナクシ,みず,じめん,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/411.png,https://yakkun.com/sv/zukan/n411
412,トリトドン,みず,じめん,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/412.png,https://yakkun.com/sv/zukan/n412
413,ミノマダム,むし,くさ,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/413.png,https://yakkun.com/sv/zukan/n413
414,ガーメイル,むし,ひこう,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/414.png,https://yakkun.com/sv/zukan/n414
415,ミツハニー,むし,ひこう,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/415.png,https://yakkun.com/sv/zukan/n415
416,ビークイン,むし,ひこう,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/416.png,https://yakkun.com/sv/zukan/n416
417,パチリス,でんき,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/417.png,https://yakkun.com/sv/zukan/n417
418,ブイゼル,みず,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/418.png,https://yakkun.com/sv/zukan/n418
419,フローゼル,みず,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/419.png,https://yakkun.com/sv/zukan/n419
420,チェリンボ,くさ,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/420.png,https://yakkun.com/sv/zukan/n420
421,チェリム,くさ,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/421.png,https://yakkun.com/sv/zukan/n421
422,カラナクシ,みず,じめん,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/422.png,https://yakkun.com/sv/zukan/n422
423,トリトドン,みず,じめん,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/423.png,https://yakkun.com/sv/zukan/n423
424,エテボース,ノーマル,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/424.png,https://yakkun.com/sv/zukan/n424
425,フワンテ,ゴースト,ひこう,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/425.png,https://yakkun.com/sv/zukan/n425
426,フワライド,ゴースト,ひこう,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/426.png,https://yakkun.com/sv/zukan/n426
427,ミミロル,ノーマル,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/427.png,https://yakkun.com/sv/zukan/n427
428,ミミロップ,ノーマル,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/428.png,https://yakkun.com/sv/zukan/n428
429,ムウマージ,ゴースト,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/429.png,https://yakkun.com/sv/zukan/n429
430,ドンカラス,あく,ひこう,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/430.png,https://yakkun.com/sv/zukan/n430
431,ニャルマー,ノーマル,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/431.png,https://yakkun.com/sv/zukan/n431
432,ブニャット,ノーマル,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/432.png,https://yakkun.com/sv/zukan/n432
433,リーシャン,エスパー,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/433.png,https://yakkun.com/sv/zukan/n433
434,スカンプー,どく,あく,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/434.png,https://yakkun.com/sv/zukan/n434
435,スカタンク,どく,あく,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/435.png,https://yakkun.com/sv/zukan/n435
436,ドーミラー,はがね,エスパー,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/436.png,https://yakkun.com/sv/zukan/n436
437,ドータクン,はがね,エスパー,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/437.png,https://yakkun.com/sv/zukan/n437
438,ウソハチ,いわ,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/438.png,https://yakkun.com/sv/zukan/n438
439,マネネ,エスパー,フェアリー,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/439.png,https://yakkun.com/sv/zukan/n439
440,ピンプク,ノーマル,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/440.png,https://yakkun.com/sv/zukan/n440
441,ペラップ,ノーマル,ひこう,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/441.png,https://yakkun.com/sv/zukan/n441
442,ミカルゲ,ゴースト,あく,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/442.png,https://yakkun.com/sv/zukan/n442
443,フカマル,ドラゴン,じめん,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/443.png,https://yakkun.com/sv/zukan/n443
444,ガバイト,ドラゴン,じめん,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/444.png,https://yakkun.com/sv/zukan/n444
445,ガブリアス,ドラゴン,じめん,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/445.png,https://yakkun.com/sv/zukan/n445
446,ゴンベ,ノーマル,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/446.png,https://yakkun.com/sv/zukan/n446
447,リオル,かくとう,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/447.png,https://yakkun.com/sv/zukan/n447
448,ルカリオ,かくとう,はがね,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/448.png,https://yakkun.com/sv/zukan/n448
449,ヒポポタス,じめん,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/449.png,https://yakkun.com/sv/zukan/n449
450,カバルドン,じめん,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/450.png,https://yakkun.com/sv/zukan/n450
451,スコルピ,どく,むし,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/451.png,https://yakkun.com/sv/zukan/n451
452,ドラピオン,どく,あく,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/452.png,https://yakkun.com/sv/zukan/n452
453,グレッグル,どく,かくとう,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/453.png,https://yakkun.com/sv/zukan/n453
454,ドクロッグ,どく,かくとう,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/454.png,https://yakkun.com/sv/zukan/n454
455,マスキッパ,くさ,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/455.png,https://yakkun.com/sv/zukan/n455
456,ケイコウオ,みず,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/456.png,https://yakkun.com/sv/zukan/n456
457,ネオラント,みず,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/457.png,https://yakkun.com/sv/zukan/n457
458,タマンタ,みず,ひこう,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/458.png,https://yakkun.com/sv/zukan/n458
459,ユキカブリ,くさ,こおり,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/459.png,https://yakkun.com/sv/zukan/n459
460,ユキノオー,くさ,こおり,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/460.png,https://yakkun.com/sv/zukan/n460
461,マニューラ,あく,こおり,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/461.png,https://yakkun.com/sv/zukan/n461
462,じしゃく,でんき,はがね,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/462.png,https://yakkun.com/sv/zukan/n462
463,べロベルト,ノーマル,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/463.png,https://yakkun.com/sv/zukan/n463
464,ドサイドン,じめん,いわ,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/464.png,https://yakkun.com/sv/zukan/n464
465,モジャンボ,くさ,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/465.png,https://yakkun.com/sv/zukan/n465
466,エレキブル,でんき,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/466.png,https://yakkun.com/sv/zukan/n466
467,ブーバーン,ほのお,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/467.png,https://yakkun.com/sv/zukan/n467
468,トゲキッス,フェアリー,ひこう,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/468.png,https://yakkun.com/sv/zukan/n468
469,メガヤンマ,むし,ひこう,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/469.png,https://yakkun.com/sv/zukan/n469
470,リーフィア,くさ,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/470.png,https://yakkun.com/sv/zukan/n470
471,グレイシア,こおり,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/471.png,https://yakkun.com/sv/zukan/n471
472,グライオン,じめん,ひこう,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/472.png,https://yakkun.com/sv/zukan/n472
473,マンムー,こおり,じめん,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/473.png,https://yakkun.com/sv/zukan/n473
474,ポリゴンＺ,ノーマル,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/474.png,https://yakkun.com/sv/zukan/n474
475,エルレイド,エスパー,かくとう,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/475.png,https://yakkun.com/sv/zukan/n475
476,ダイノーズ,いわ,はがね,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/476.png,https://yakkun.com/sv/zukan/n476
477,ヨノワール,ゴースト,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/477.png,https://yakkun.com/sv/zukan/n477
478,ユキメノコ,こおり,ゴースト,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/478.png,https://yakkun.com/sv/zukan/n478
479,ロトム,でんき,ゴースト,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/479.png,https://yakkun.com/sv/zukan/n479
480,ユクシー,エスパー,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/480.png,https://yakkun.com/sv/zukan/n480
481,エムリット,エスパー,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/481.png,https://yakkun.com/sv/zukan/n481
482,アグノム,エスパー,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/482.png,https://yakkun.com/sv/zukan/n482
483,ディアルガ,はがね,ドラゴン,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/483.png,https://yakkun.com/sv/zukan/n483
484,パルキア,みず,ドラゴン,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/484.png,https://yakkun.com/sv/zukan/n484
485,ヒードラン,ほのお,はがね,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/485.png,https://yakkun.com/sv/zukan/n485
486,レジギガス,ノーマル,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/486.png,https://yakkun.com/sv/zukan/n486
487,ギラティナ,ゴースト,ドラゴン,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/487.png,https://yakkun.com/sv/zukan/n487
488,クレセリア,エスパー,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/488.png,https://yakkun.com/sv/zukan/n488
489,フィオネ,みず,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/489.png,https://yakkun.com/sv/zukan/n489
490,マナフィ,みず,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/490.png,https://yakkun.com/sv/zukan/n490
491,ダークライ,あく,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/491.png,https://yakkun.com/sv/zukan/n491
492,シェイミ,くさ,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/492.png,https://yakkun.com/sv/zukan/n492
493,アルセウス,ノーマル,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/493.png,https://yakkun.com/sv/zukan/n493
494,ビクティニ,エスパー,ほのお,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/494.png,https://yakkun.com/sv/zukan/n494
495,ツタージャ,くさ,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/495.png,https://yakkun.com/sv/zukan/n495
496,ジャノビー,くさ,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/496.png,https://yakkun.com/sv/zukan/n496
497,ジャローダ,くさ,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/497.png,https://yakkun.com/sv/zukan/n497
498,ポカブ,ほのお,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/498.png,https://yakkun.com/sv/zukan/n498
499,チャオブー,ほのお,かくとう,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/499.png,https://yakkun.com/sv/zukan/n499
500,エンブオー,ほのお,かくとう,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/500.png,https://yakkun.com/sv/zukan/n500
501,ミジュマル,みず,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/501.png,https://yakkun.com/sv/zukan/n501
502,フタチマル,みず,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/502.png,https://yakkun.com/sv/zukan/n502
503,ダイケンキ,みず,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/503.png,https://yakkun.com/sv/zukan/n503
504,ミネズミ,ノーマル,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/504.png,https://yakkun.com/sv/zukan/n504
505,ミルホッグ,ノーマル,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/505.png,https://yakkun.com/sv/zukan/n505
506,ヨーテリー,ノーマル,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/506.png,https://yakkun.com/sv/zukan/n506
507,ハーデリア,ノーマル,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/507.png,https://yakkun.com/sv/zukan/n507
508,ムーランド,ノーマル,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/508.png,https://yakkun.com/sv/zukan/n508
509,チョロネコ,あく,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/509.png,https://yakkun.com/sv/zukan/n509
510,レパルダス,あく,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/510.png,https://yakkun.com/sv/zukan/n510
511,ヤナップ,くさ,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/511.png,https://yakkun.com/sv/zukan/n511
512,ヤナッキー,くさ,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/512.png,https://yakkun.com/sv/zukan/n512
513,バオップ,ほのお,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/513.png,https://yakkun.com/sv/zukan/n513
514,バオッキー,ほのお,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/514.png,https://yakkun.com/sv/zukan/n514
515,ヒヤップ,みず,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/515.png,https://yakkun.com/sv/zukan/n515
516,ヒヤッキー,みず,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/516.png,https://yakkun.com/sv/zukan/n516
517,ムンナ,エスパー,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/517.png,https://yakkun.com/sv/zukan/n517
518,ムシャーナ,エスパー,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/518.png,https://yakkun.com/sv/zukan/n518
519,マメパト,ノーマル,ひこう,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/519.png,https://yakkun.com/sv/zukan/n519
520,ハトーボー,ノーマル,ひこう,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/520.png,https://yakkun.com/sv/zukan/n520
521,ケンホロウ,ノーマル,ひこう,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/521.png,https://yakkun.com/sv/zukan/n521
522,シママ,でんき,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/522.png,https://yakkun.com/sv/zukan/n522
523,ゼブライカ,でんき,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/523.png,https://yakkun.com/sv/zukan/n523
524,ダンゴロ,いわ,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/524.png,https://yakkun.com/sv/zukan/n524
525,ガントル,いわ,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/525.png,https://yakkun.com/sv/zukan/n525
526,ギガイアス,いわ,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/526.png,https://yakkun.com/sv/zukan/n526
527,コウモリ,どく,ひこう,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/527.png,https://yakkun.com/sv/zukan/n527
528,ゴルーグ,じめん,ひこう,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/528.png,https://yakkun.com/sv/zukan/n528
529,モグリュー,じめん,はがね,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/529.png,https://yakkun.com/sv/zukan/n529
530,ドリュウズ,じめん,はがね,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/530.png,https://yakkun.com/sv/zukan/n530
531,タブンネ,ノーマル,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/531.png,https://yakkun.com/sv/zukan/n531
532,ドッコラー,かくとう,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/532.png,https://yakkun.com/sv/zukan/n532
533,ドテッコツ,かくとう,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/533.png,https://yakkun.com/sv/zukan/n533
534,ローブシン,かくとう,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/534.png,https://yakkun.com/sv/zukan/n534
535,オタマロ,みず,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/535.png,https://yakkun.com/sv/zukan/n535
536,ガマガル,みず,じめん,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/536.png,https://yakkun.com/sv/zukan/n536
537,ガマゲロゲ,みず,じめん,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/537.png,https://yakkun.com/sv/zukan/n537
538,ナゲキ,かくとう,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/538.png,https://yakkun.com/sv/zukan/n538
539,ダゲキ,かくとう,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/539.png,https://yakkun.com/sv/zukan/n539
540,クルミル,むし,くさ,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/540.png,https://yakkun.com/sv/zukan/n540
541,クルマユ,むし,くさ,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/541.png,https://yakkun.com/sv/zukan/n541
542,ハハコモリ,むし,くさ,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/542.png,https://yakkun.com/sv/zukan/n542
543,フシデ,どく,むし,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/543.png,https://yakkun.com/sv/zukan/n543
544,ホイーガ,どく,むし,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/544.png,https://yakkun.com/sv/zukan/n544
545,ペンドラー,どく,むし,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/545.png,https://yakkun.com/sv/zukan/n545
546,モンメン,くさ,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/546.png,https://yakkun.com/sv/zukan/n546
547,エルフーン,くさ,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/547.png,https://yakkun.com/sv/zukan/n547
548,チュリネ,くさ,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/548.png,https://yakkun.com/sv/zukan/n548
549,ドレディア,くさ,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/549.png,https://yakkun.com/sv/zukan/n549
550,バスラオ,みず,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/550.png,https://yakkun.com/sv/zukan/n550
551,メグロコ,じめん,あく,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/551.png,https://yakkun.com/sv/zukan/n551
552,ワルビル,じめん,あく,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/552.png,https://yakkun.com/sv/zukan/n552
553,ワルビアル,じめん,あく,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/553.png,https://yakkun.com/sv/zukan/n553
554,ダルマッカ,ほのお,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/554.png,https://yakkun.com/sv/zukan/n554
555,ヒヒダルマ,ほのお,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/555.png,https://yakkun.com/sv/zukan/n555
556,マラカッチ,くさ,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/556.png,https://yakkun.com/sv/zukan/n556
